Unnamed: 0,id,cause,effect,label,ceq
1345,408,I was laughing.,My eyes became red and puffy.,0.0,0.0011926289509916752
1346,1435,The chef forgot to put the egg in the fridge.,The egg rotted.,1.0,0.018767708356701558
1347,1196,The boy yelled his reply to his mother.,His mother told him to whisper.,1.0,0.02088606809612908
1348,1481,The student's phone rang.,The teacher covered a lot of material.,0.0,0.046117156612001116
1349,126,She outgrew the clothes.,The girl handed down her clothes to her younger sister.,1.0,0.0019321335697885314
1350,360,He joined the basketball team.,The teenager grew taller than his father.,0.0,0.013013827062363757
1351,1057,The woman felt compelled to express herself.,She donated blood.,0.0,0.008046759823488717
1352,216,She brushed her hair.,The woman's makeup smeared.,0.0,0.053811283977080064
1353,265,He fought poverty.,The leader received praise.,1.0,0.013676140176187792
1354,1500,The woman was in a good mood.,She engaged in small talk with her friend.,1.0,0.019952311924222536
1355,1238,The man had a dead conscience.,He admitted his indiscretion.,0.0,0.01615031251267613
1356,1483,The jewelry thieves were never caught.,The cost of the stolen jewelry was calculated.,1.0,0.03120352583905518
1357,345,The cup of tea was scalding hot.,I poured it out.,0.0,0.03133181899576387
1358,43,The applicant failed a background check.,The executive decided not to hire the applicant.,1.0,0.033820501195682764
1359,348,I misplaced my wallet.,I retrieved my phone.,0.0,0.012590274833488754
1360,1184,He supported the cause behind his donation.,The benefactor looked extremely excited.,1.0,0.01808143248622107
1361,1157,The puddle on the sidewalk looked fun.,I played in the puddle.,1.0,0.029503311368673166
1362,1135,The man became offensive.,His family cut off contact with him.,1.0,0.006030335828132428
1363,305,She was familiar with the bartender.,The woman refused a second beer.,0.0,0.01893522577669184
1364,256,A screaming ambulance approached.,Cars moved to the shoulder of the road.,1.0,0.01086132900743676
1365,499,The computer was expensive to fix.,I got it repaired.,0.0,0.037182367900423105
1366,1027,The toddler joined a baby pageant.,Her mother put her down for a nap.,0.0,0.07134932666944736
1367,1445,The humanitarian was difficult for the journalist to interview.,The journalist did not write about the humanitarian.,1.0,0.018075290401209355
1368,1338,The scientist could not finish her experiments on time.,She validated her theory.,0.0,0.013502467209683133
1369,205,The waistband on my pants was loose.,I put on a hat.,0.0,0.005411925163782635
1370,477,The lobbyist persuaded the legislature to support the bill.,The legislature passed the bill.,1.0,0.04811983598846476
1371,1137,The skunk became hungry.,The skunk roamed the woods.,1.0,0.0018777723916609357
1372,229,My friend paid for my ticket.,I paid her back.,1.0,0.013470496219932437
1373,1434,It was the top of the hour.,He was tired and stared at the clock.,0.0,0.023054629931317273
1374,1491,The candle burned out some time ago.,The wax on the candle hardened.,1.0,0.15468389203145427
1375,341,I put ice cubes in the hot soup.,The soup became thick.,0.0,0.07365859370466345
1376,430,She sneezed.,The woman covered her mouth with her hand.,1.0,0.0034599481157954032
1377,499,The computer was expensive to fix.,I bought a new one.,1.0,0.01639772162748288
1378,153,The parents recognized their daughter's creativity.,They taught her how to ride a bike.,0.0,0.010698513912865651
1379,275,The bully stuck his foot out in front of his classmate.,The bully's classmate tripped.,1.0,0.027677963627239847
1380,50,They had a pillow fight.,The children knocked over a lamp.,1.0,0.018486058498433697
1381,1375,His mother passed away.,The man yelled at her.,0.0,0.02410077713920236
1382,1048,The nurse made a mistake during the patient's injection.,The patient tensed up.,0.0,0.022077491401423753
1383,208,The man woke up with a toothache.,He made an appointment with the dentist.,1.0,0.143277036059721
1384,212,The police interrogated her.,The police eliminated the woman from the list of suspects.,0.0,0.005075214583558992
1385,1250,The chandelier's lights flickered on and off.,The chandelier was removed from the ceiling.,1.0,0.07565672875700062
1386,1289,The mother no longer needed her son's picture.,His mother sold the picture to a gallery.,1.0,0.028958389781639608
1387,431,The secretary put the caller on hold.,The caller waited on the line.,1.0,0.025256285776411643
1388,1415,Her opponent tried to intercept it.,The player could not see the ball.,1.0,0.019726749809775512
1389,136,The flashlight was dead.,I replaced the batteries.,1.0,0.027215629415854863
1390,153,The parents recognized their daughter's creativity.,They encouraged her to become an artist.,1.0,0.013923279448880551
1391,444,The student was in a rush to get to school on time.,He brought his lunch to school.,0.0,0.0366697257772397
1392,1283,He turned on his nightlight.,The boy was struggling to fall asleep.,1.0,0.010905544792882459
1393,450,I pressed my hand into the wet cement.,Cracks emerged in the cement.,0.0,0.011348212822711494
1394,155,She enrolled in college.,The woman received a diploma.,0.0,0.025826926907290396
1395,1453,The detective found the last piece of evidence in the case.,He scrapped his theory.,0.0,0.015730884684417946
1396,1159,The archelogist discovered the site.,She excavated ancient artifacts.,0.0,0.04080036794596706
1397,1137,The skunk became hungry.,The dog emitted a foul smell.,0.0,0.05200203640173797
1398,246,I clenched the candy wrapper in my fist.,The wrapper crinkled.,1.0,0.02885632929803418
1399,1250,The chandelier dropped from the ceiling.,The chandelier was removed from the ceiling.,0.0,0.18909599266543028
1400,430,She exhaled.,The woman covered her mouth with her hand.,0.0,0.010407202998504034
1401,238,The man had an attack of conscience.,He manipulated his friend.,0.0,0.010140725611248036
1402,1499,The computer was cheap to fix.,I bought a new one.,0.0,0.022842632855788778
1403,1087,I jogged on the treadmill.,My feet hurt.,1.0,0.007860433337621391
1404,218,The student's answer on the exam was incorrect.,The teacher added bonus points to the student's grade.,0.0,0.0704324848750996
1405,1488,The couple had a big fight.,They took some time apart.,1.0,0.01142629242491938
1406,1150,The patient's symptoms cleared up.,The patient felt happy.,0.0,0.015358985254860779
1407,100,He was speeding.,The driver got pulled over by the police.,1.0,0.013887251171594317
1408,1145,They were outnumbered.,The army won the battle.,0.0,0.013326500889988756
1409,1044,The man had bad eyesight.,He went blind.,0.0,0.027024126979102857
1410,314,The air conditioner in the room broke.,The woman fanned herself with her hand.,1.0,0.013897939784425925
1411,1179,It was caught in a hurricane.,The boat moved.,0.0,0.03517620434024769
1412,131,I rubbed the soap between my hands.,My hands went numb.,0.0,0.007532166887327893
1413,277,I drank a cup of coffee.,I nodded off to sleep.,0.0,0.014455867259659633
1414,323,She received tenure at the university.,The scientist gained recognition.,0.0,0.014291676750022218
1415,1163,My lips were covered in garlic.,I wiped my mouth.,1.0,0.22248624053103105
1416,121,The girl went down the hill on her bike.,Her bike sped up.,1.0,0.012944024136210378
1417,1236,I wanted to tense up the mood of the conversation.,I remained quiet.,1.0,0.006621389877700456
1418,480,His pocket was filled with coins.,The man's pocket jingled as he walked.,1.0,0.005532755156920612
1419,119,He planned to ask the girl out.,The boy's hands were shaking.,1.0,0.04162087091522123
1420,1091,The sand at the beach was too hot.,I put my shoes on.,1.0,0.003269681904307954
1421,1387,I was moving out of my apartment.,I called several realtors.,0.0,0.0035778014945926136
1422,1213,The climbers failed to reach the peak of the mountain.,They congratulated each other.,0.0,0.00728489401840054
1423,189,The girl performed in a dance recital.,Her parents showed her how to dance.,0.0,0.01921952910442503
1424,413,My computer crashed.,I lost all my data.,1.0,0.011777935935278535
1425,181,Her friends stood her up.,The young woman was denied entrance into the bar.,0.0,0.014595167791876511
1426,199,The vase broke.,I stenciled it.,0.0,0.006469073204874653
1427,228,The car looked filthy.,He owner took it in for a paint job.,0.0,0.029671068820318388
1428,306,I climbed several flights of stairs.,I ran out of breath.,1.0,0.008491631091451957
1429,1388,The boy looked up to his older brother.,The boy broke his arm.,0.0,0.014605678530598616
1430,1197,I was held up at airport security.,My flight got rescheduled.,1.0,0.1412072082108806
1431,1105,The interviewer asked difficult questions.,I passed the job interview.,0.0,0.08477549349560339
1432,57,The woman felt compelled to help someone in need.,She wrote a poem.,0.0,0.012515353040851586
1433,1348,I needed to call someone.,I retrieved my phone.,1.0,0.022380211652552162
1434,1409,I blew on the wick.,The candle lit up.,0.0,0.27513120306007743
1435,126,The clothes were tattered.,The girl handed down her clothes to her younger sister.,0.0,0.0014355446834481496
1436,1272,The woman stood by her friend.,Her friend sent her a greeting card.,1.0,0.016357473290846046
1437,489,The woman needed to clean her house.,The woman contacted the real estate agent.,0.0,0.014088208423225435
1438,286,My daughter suffered an allergy attack.,I took her to the emergency room.,1.0,0.012311063655043954
1439,1361,The procedure was costly.,The patient could not afford the medical procedure.,1.0,0.016550588620960035
1440,1319,Most members were unable to join.,The meeting commenced.,0.0,0.019777620940672657
1441,1260,My grandmother passed by.,My family held a reunion.,1.0,0.011094554417492852
1442,1020,The woman's ring got dirty.,The ring went down the drain.,0.0,0.012903102007697993
1443,319,The administrator cleared her throat.,The meeting commenced.,1.0,0.005681461927273038
1444,1078,The man had a cookie in his hand.,His dog jumped up on him.,1.0,0.008340375623515476
1445,304,The ocean tide was dangerous.,The swimmers returned towards the shore.,1.0,0.040387617869721455
1446,441,The friends decided to share the hamburger.,They cut the hamburger in half.,1.0,0.010442211363295817
1447,1326,I pulled too hard on the railing.,The railing came loose from the wall.,1.0,0.019737336654900704
1448,293,The documents contained important information.,I paper clipped them together.,0.0,0.014511700502177202
1449,1116,My son was born.,I was moved.,1.0,0.00663973393350459
1450,329,The DJ turned the music on.,People left the party.,0.0,0.02524520998360243
1451,242,I put coins in the washing machine at the laundromat.,I ran out of laundry detergent.,0.0,0.18214285348880963
1452,289,The boy painted a picture for his mother.,His mother sold the picture to a gallery.,0.0,0.0379442543405989
1453,137,The skunk sprayed the dog.,The skunk roamed the woods.,0.0,0.12290826139876447
1454,1363,He had children.,The investigators notified the family of the man's death.,1.0,0.03752992086188998
1455,26,She opened her parachute.,The skydiver glided safely to the ground.,1.0,1.0402180314904654
1456,1233,I burst into a cold room.,My eyes welled up with tears.,0.0,0.0027424095012640822
1457,1220,The detective flashed his fake badge to the police officer.,The police officer let the detective enter the crime scene.,0.0,0.11231552187732112
1458,1180,He avoided making eye contact with her.,The mother suspected that her son was upset.,0.0,0.03730220307451716
1459,96,Her husband got laid off.,The woman took her family on vacation.,0.0,0.017464415901106315
1460,122,A man cut in front of me in the long line.,I confronted him.,1.0,0.0056466651415256735
1461,354,She was intoxicated.,The woman stayed away from public places.,0.0,0.0033874523290000035
1462,107,The man looked at his watch.,He realized he was early.,1.0,0.02423821430453107
1463,1404,My friend wanted to stay overnight.,I shut off the light in the unoccupied room.,0.0,0.018019386463918322
